product,link,store,CVS,rating,review
LADEARS 焦糖德式布丁/$49,https://www.ptt.cc/bbs/CVS/M.1719602101.A.2DF.html,7-11,7-11,70,"難得看到i珍食出現德式布丁
肯定是要下架它的
開封
如預期的上軟下厚口感
又不會過份甜膩
這才是德式布丁所該要有的模樣！
滿分！！"
冰皮草仔粿（芒果綠豆沙口味）$55,https://www.ptt.cc/bbs/CVS/M.1719643948.A.C9E.html,7-11,7-11,73,"昨天在全家買了芒果大福，今天在小7看到芒果綠豆沙草仔粿，覺得命運安排我遇到它要
買回來吃掉
包裝滿可愛的，打開後
看起來滿賞心悅目的，不過居然外面沒有一層紙，只能直接用手碰到食物拿起來吃
沒有紙的保護，直接拿著吃我實在不是很喜歡，手會黏黏的，説好的芒果流心就是那中間
一點，主要吃到滿滿的綠豆沙，粿皮很薄，吃完覺得滿膩的，不會再回購"
芒果大福/友善時光30元,https://www.ptt.cc/bbs/CVS/M.1719669473.A.6A3.html,全家,全家,60,"身為芒果狂熱者看到7折芒果大福怎能不買
上面還標榜真芒果有夠感動
結果回來一啃，還真的是芒果…但就生了一點…
咬起來還很脆，大概芒果青等級…
但餡料也還算好吃，芒果青也不酸，就有點錯愕，看在真的是芒果的份上還是給個60勉強推
薦"
蛋黃奶香麵包 25,https://www.ptt.cc/bbs/CVS/M.1719675768.A.291.html,7-11 統一,7-11,90,"沒有餡 只有表面的蛋黃 醬? 不是鴨蛋 鹹鹹的味道不會很重
麵包體很軟 不知道加了什麼 就覺得味道很棒 特別好吃 和其他的麵包完全不一樣
25元系列沒一個不好吃的"
巧克力扁可頌 / 45元，59配,https://www.ptt.cc/bbs/CVS/M.1719705364.A.8E8.html,全家,全家,85,"昨天剛看到就買來嘗鮮，剛剛配無糖豆漿吃
有點像是巧克力焦糖脆餅的感覺。
不錯的""下午茶點心"" 當早餐就有點怪，
但是整體來說是好吃的，尤其是配上黑咖啡應該會很配。
可以當成油條那樣去吸熱熱的黑咖或是拿鐵
然後再把可頌泡軟這樣。
整體偏甜，不喜歡甜食的就可以跳過了。
這款應該算是點心不算早餐了。"
青花椒香麻辣寬粉59元,https://www.ptt.cc/bbs/CVS/M.1719715107.A.460.html,全家 青花嬌,全家,60,"超商販售的麻辣冬粉系列選擇不多
其中最有名氣的就是海底撈系列跟青花椒系列
微波前看起來很大一包
微波後的份量不忍直視
口味上個人認為不夠辣（青花椒火鍋湯底比較夠味）不曉得是不是廠商特意調整的
內有蔥花、些微肉末點綴
若條件許可建議以鍋子加熱再另外加一些蔬菜、肉類
當成麻辣燙吃比較滿足
這天氣
一定要開冷氣才能吃這個阿阿阿~"
芋泥奶黃大福$42,https://www.ptt.cc/bbs/CVS/M.1719736157.A.593.html,全家,全家,81,"全家大福口味真的好多
不過求新求變才會激發人家購買的慾望
打開後都大同小異
依就是滿滿的粉
咬下去
不太像甜點，因為裡面包著鹹蛋黃，所以有鹹味
芋泥滿紮實的，咬起來很像芋泥蛋黃丸的味道，只是外面又變成包大福的皮，所以吃起來
感覺很奇妙，說不上來。我喜歡吃炸芋泥蛋黃丸，也喜歡吃大福，可是這個全家綜合版感
覺我不太喜歡
每個材料都不錯，可是合在一起味道太獨立"
釜山糖餅風味麵包39元,https://www.ptt.cc/bbs/CVS/M.1719746919.A.FB0.html,全家,全家,70,"全家和網紅金針菇又有新的聯名
去釜山吃過糖餅熱熱甜甜的很好吃
內餡看起來是蠻像的只是堅果種類比較少
然後吃下去入口的不是黑糖味是肉桂味
看了一下成份真的有肉桂粉
甜度大概有7分甜不會難吃
但一定要搭配麵包一起吃才不會太妮
只是品名應該寫肉桂糖餅風味比較符合"
原味本舖紅豆牛奶冰棒 25 買一送一,https://www.ptt.cc/bbs/CVS/M.1719748668.A.06A.html,7-11 統一,7-11,90,"滿大支的 牛奶味道比較不明顯 很正常的蜜紅豆味 紅豆顆粒很多
很甜 非螞蟻人大概沒辦法吃第二口
買一送一超級便宜 可以當高級版的紅豆枝仔冰來吃"
西柚椰果蜜香冰茶/38,https://www.ptt.cc/bbs/CVS/M.1719820070.A.FF0.html,全家/泰山,全家,80,"圖多多版本:
影片版:
泰山 大吸館系列
都是主打有顆粒 咀嚼系飲料
這次入手的是全家買一送一
泰山 大吸館 西柚椰果蜜香冰茶
還配上可愛插圖 夏天感覺很適合這口味
果汁成分10%
400g 高度大概沒有到折線部分
記得搖一搖再倒出來
先說飲料部分 喝起來算是清淡薄的果汁
不會到很酸甜的立場
有看到葡萄柚果肉 感受度低
椰果則是切得比手搖飲更細小
就不用擔心卡吸管 或是躲在底部的問題"
丹麥肉桂蘋果麵包 /38元,https://www.ptt.cc/bbs/CVS/M.1719858231.A.C48.html,萊爾富,萊爾富,80,"首先是丹麥肉桂蘋果麵包
其實萊爾富很久以前也有類似的產品
(看一下有效期限2021年 所以是三年前？)
這次的麵包比以前大了不少
外層是酥皮丹麥麵包 而裡面則是蘋果餡 內餡份量尚可
產品名稱雖然說是肉桂蘋果 但肉桂味道真的不重
個人覺得還算可以吃看看
================================
【商品名稱/價格】：丹麥布朗尼麵包 /38元
【便利商店/廠商名稱】：萊爾富
【評分】：75分
【心得】：
再來是比較新口味的丹麥布朗尼麵包
簡單來說 就是外面是丹麥麵包 裡面是布朗尼蛋糕
還蠻有趣的組合 巧克力不是很甜的那種
雖然不算特別喜歡 意外的還可以
有機會可以吃看看 不知道大家覺得如何？
================================"
統一布丁霜淇淋 49 app10支390,https://www.ptt.cc/bbs/CVS/M.1719898367.A.170.html,7-11,7-11,85,"之前有上架過的口味
instagram上說回歸
店員說有改版變濃
不確定是墊檔還是新的
體感上好像真的有變濃
雞蛋布丁的味道很濃郁
一樣沒有焦糖
最近也沒賣蕨餅，不能拿來加加看
遺憾
---"
7-11 小美冰淇淋 香草口味  25元,https://www.ptt.cc/bbs/CVS/M.1719901614.A.1EB.html,7-11,7-11,80,"外包裝好像有點變化又好像沒有
印象中以前好像配色更單純一點
沒有紅色點綴，但不太確定
吃起來就是很單純的香草味，沒有什麼讓人驚艷的口感
但就是熟悉的老味道，讓人很懷念
總結來說，除了價格變了以外其他都沒變
口味是很單純的香草味，真的要說是很難跟冰櫃其他五花八門的冰品競爭
但可能有童年回憶加成吧？加上即便漲價了也還算是便宜
所以有多加5分給他XD"
不二家Peko三麗鷗造型雙味QQ糖,https://www.ptt.cc/bbs/CVS/M.1719920798.A.EC4.html,7-11,7-11,85,"小七真的有很多特殊造型的糖果
雖然我不是三麗鷗控
但還是覺得蠻可愛的，買了兩個
外包裝應該是寫
有11種軟糖造型跟20款貼紙
我買兩包就有11種軟糖造型!!
貼紙是人魚漢頓跟大眼蛙的
人魚漢頓醜萌醜萌的
貼紙後面竟然還有他們的基本資料XD
深色的軟糖是蘋果口味
淺色的軟糖是水蜜糖口味
很特別的地方是它背後有類似糯米紙
可以輕鬆把糖果拔起來
小時候喜歡吃的橡皮糖就要摳摳摳~
總結
我覺得很可愛，糖果也好吃
喜歡三麗鷗的人可以買
同事還說可以拿空盒做冰塊XD"
羅勒嫩雞冷義大利麵/89$,https://www.ptt.cc/bbs/CVS/M.1719927916.A.F24.html,7-11,7-11,70,"7-11繼明太子義大利麵後的續作，醬汁也延續
高稠度，鹹度適中、調味恰當，醬全拌進麵裡也不會過於
重口味，整體爽口，如果i珍食應該會回購，評分是給沒
打折的價格的...
自己加蛋配水果，這分量以早餐來說還是不夠飽啊"
哈尼午茉綠+芋頭牛奶霜淇淋  49元,https://www.ptt.cc/bbs/CVS/M.1720071756.A.35C.html,全家,全家,75,"芋頭牛奶的部分不錯
淡淡的芋頭牛奶香，不甜膩
茶的部分聞的到蜂蜜香
入口先有蜂蜜味，然後才浮出茶香味
調味較淡，甜度也不高
合在一起吃先嚐到蜂蜜芋頭味
後面才有茶味
整體來說輕盈清爽
可以試試看
---"
7-11 真飽蒜辣麻醬涼麵  59元,https://www.ptt.cc/bbs/CVS/M.1720080994.A.FC5.html,7-11,7-11,80,"照片忘記拍了，只拍了打開後的樣子
最近天氣真的熱到很沒有食慾
就先買個涼麵墊一下肚子
這次吃的是真飽蒜辣麻醬口味
份量還不少，本來有點擔心吃不完
但可能是涼麵真的很適合天氣熱的時候吃
不知不覺就吃完了
簡單評價：
很適合天氣熱的時候吃，不過還是有缺點
就是雖然叫蒜辣，但是基本只有蒜味，沒什麼辣的感覺
推薦大家吃不下飯的時候可以考慮"
7-11‧OPEN小將杯裝穀物調味乳 高鈣麥芽口味,https://www.ptt.cc/bbs/CVS/M.1720082037.A.1F8.html,7-11/統一,7-11,80,"發現玉米片變大了
包裝上寫”高鈣牛乳配方”和”特選大顆玉米穀片”
然後穀片變這樣 比之前的大片了一些些
然後麥芽牛奶本身喝起來沒以前那麼甜了 加分
(不過還是有麥芽牛奶的甜)"
芋泥肉鬆球/48元,https://www.ptt.cc/bbs/CVS/M.1720145712.A.716.html,全家,全家,85,"本身就喜歡吃鹹甜味，例如草莓肉鬆吐司、跟金沙相關的甜點～所以覺得喜歡。
底下有裝塑膠小容器，我不習慣所以把它先抽掉了。肉鬆算有誠意～
鬆軟的蛋糕體，外表有一層薄奶油讓肉鬆可以附著。裡面的芋泥有小芋頭丁，有口感但是
也是軟的、不影響口感。芋泥只有淡淡的甜味而已，推薦大家可以試試看。"
釜山糖餅風味麵包 39$ 友善食光$28$,https://www.ptt.cc/bbs/CVS/M.1720153333.A.5E2.html,全家,全家,84,"之前看到有版友介紹這款有肉桂味(大愛)
下班又剛好碰到友善食光！
就來嘗試看看～
包裝
營養成分們
吃了一口麵包好像有點乾
有吃到一些堅果們
放進烤箱烤過後！超好吃！
整個煥然一新(可以這樣用嗎
雖然因為黑糖跟糖粉的關係偏甜
但是烤過後肉桂味非常香！
麵包體+堅果們+肉桂香氣+黑糖的甜
會忍不住一口接一口的吃完～"
木曜4 麻辣小龍蝦飯糰 49元,https://www.ptt.cc/bbs/CVS/M.1720169840.A.00E.html,7-11,7-11,70,"尺寸比一般飯糰更大顆
飯有加一些香料 有調味
蠻有味道的  但小龍蝦不知為何不是在正中間?
料沒有到非常多  不過味道整體不錯
偶爾想吃比較重口味的飯糰會考慮回購
吃到一半才想到要拍照  拍的不是很好看抱歉哩"
紅豆粉粿牛奶冰棒 30買一送一,https://www.ptt.cc/bbs/CVS/M.1720188724.A.87E.html,全家 義美,全家,90,"經典冰棒之一
料很多 每一口都能吃到粉粿和紅豆顆粒
牛奶味淡淡的 甜度滿剛好 也挺大支的
30元買一送一超級便宜 應該不難找 吧"
芋泥肉鬆球，原價$48/友善$32,https://www.ptt.cc/bbs/CVS/M.1720222633.A.524.html,全家,全家,90,"在板上看到有板友推薦，所以就找友善的來吃。一開始以為是麵包類，所以在麵包區找，
原來是在甜點冰櫃上，一開包裝的香氣覺得很像肉鬆奶油麵包，尤其是第一口先用舔的方
式吃上層肉鬆，真的很像肉鬆美乃滋麵包。
從剖面圖看到蛋糕體跟芋仔部份，覺得芋泥的味道被肉鬆蓋去，所以吃不出來有芋泥味，
但一層一層吃，確實有看到芋頭塊。
整體來說口感是不錯，鹹鹹甜甜的甜點，但是太貴，而且吃完有罪餓感，要多跑操場幾圈
還債xd。應該不會再回購，推薦嚐鮮就好"
香芋綿奶菠蘿/42元,https://www.ptt.cc/bbs/CVS/M.1720246492.A.24F.html,全家,全家,85,"我的下午茶來的比較早，因為中午沒吃飽
全家出一系列我的心頭好芋頭系列
第一眼看到香芋綿奶菠蘿
不是因為我愛菠蘿，是因為麵包有「洞」
室友說，那是注料用的，泡芙也會有
我很少看到超商麵包會做好再注料
不然就是，我太孤陋寡聞XD
麵包外型有一顆星星，蠻可愛的
內餡真的注蠻多奶油的ㄝ
口感=品名 香芋+綿奶，名副其實
不過，我覺得那個奶油有點太多
吃到後面，微膩口"
之前冰抽抽樂任兩件55折,https://www.ptt.cc/bbs/CVS/M.1720267989.A.0A5.html,全家,全家,90,"#韓國 #蠟筆小新可可脆皮雪糕$69
外觀是可愛的小新包裝
可可味道非常濃郁
外層脆皮及內餡脆可可球
#韓國 #KakaoFriends #棒棒冰
#春植水蜜桃風味冰棒$69
水蜜桃果香味很濃厚
吃起來有冰沙的口感
棒棒冰的上面開口不太好開啟
兩款冰品偏貴 但都很好吃"
LADEARS 檸檬老奶奶蛋糕/49元,https://www.ptt.cc/bbs/CVS/M.1720330204.A.D23.html,7-11,7-11,68,"一直很愛檸檬老奶奶蛋糕
上面的檸檬糖霜是靈魂！
這塊49元不算貴
第一口覺得還不錯
接下來就越吃越懷疑自己的口腔
不確定到底吃了什麼XD
首先第一層沒有期待的糖霜口感
但酸甜度適中
中間夾奶油、上層跟下層不確定是不是一樣的
總之很像黏土的口感…..
吃一口蛋糕要配一口茶才吞得下去
不然會整坨黏成一團
不會回購
早知道就買泰奶生乳捲了可惡"
釜山糖餅風味麵包 $39,https://www.ptt.cc/bbs/CVS/M.1720371769.A.3A9.html,全家,全家,80,"肉桂味很明顯，怕肉桂的不要買
甜度蠻高，滿分10分的話
我覺得大概有個7-8分
稍微打扁一點拿去烤或是拿去氣炸弄成熱熱的
吃起來可能會蠻像真的糖餅
不喜歡果乾的可以買
裡面只有堅果 ( 沒有葡萄乾什麼的 )
裡面餡料算是給得很滿
幾乎每一口都咬得料
吃過幾次糖餅
我覺得這個麵包算是蠻還原糖餅的口味的
【 IG ‧ @lizzz_foodie  】 歡迎追蹤:)"
躺著喝焙香歐蕾沖泡包（1盒5包）/原價99，活動單件半價50元,https://www.ptt.cc/bbs/CVS/M.1720409017.A.F2C.html,全家 / 石城,全家,75,"到全家買早餐時看到半價優惠
查詢版上沒有這個商品文就買來試試看
用茶包的方式沖泡蠻新奇的
之前喝到的通常都是粉末狀
一盒有5包
以無糖人來說照著上面200ml大概是半糖
泡起來的樣子，剛泡好焙茶香味蠻香的
個人覺得只有月經來才喝得下去的甜度
後續再加水喝雖然降低甜度，但就沒有那麼濃了
適合螞蟻人或是可以買來嚐鮮一下～
---"
芝麻香鬆飯糰$35/芋泥肉鬆球$48,https://www.ptt.cc/bbs/CVS/M.1720423509.A.91D.html,全家,全家,85,"這幾天都有版友分享芋泥肉鬆球
只要是香鬆、肉鬆魚鬆這類 我都沒抵抗力~真的蠻想吃的
中午就跟香鬆飯糰一起搭配湊個雙鬆組合XD
飯糰裡的香鬆吃起來就是香香脆脆的，有點甜甜的，一如既往的好吃
肉鬆球吃的時候要小心 我沒拿好 灑了一地肉鬆(〒︿〒)
口感吃起來比較像軟綿的蛋糕體
味道果然大部分人說的一樣 芋頭味仍有 只是肉鬆很搶戲XD
但我很愛肉鬆 所以覺得好吃~
不過吃到一半真的會口渴 應該配個飲料優惠才對…"
芋泥肉鬆球48$ 友善食光$34$,https://www.ptt.cc/bbs/CVS/M.1720458038.A.D35.html,全家,全家,84,"本身就很喜歡芋泥+肉鬆的鹹甜搭配，
要買下午茶的時候發現這幾天才剛新發售～
營養標示
成分
肉鬆給的量覺得誠意很足～
蛋糕體上抹上一層鮮奶油後再沾滿肉鬆
咬開後～芋頭的顆粒吃起來很明顯！
不過香氣是肉鬆>芋頭
對芋頭的印象只有顆粒居多
但是芋頭的香氣不足不影響～
還是很快的吃完整顆！覺得很滿足！
甚至在下班回家後發現住家附近的全家居然有友善食光！
馬上搜刮！
不過晚上吃的這顆比較有鮮奶油的膩口感
(所以友善食光的分數反而比較低XD)
所以是邊搭配著無糖茶解決的～
如果是為了想吃多一點的芋頭而購買的，
那就不推薦XD
因為整體算是肉鬆為主體～
但個人是滿喜歡這款芋泥肉鬆球的！
推薦給喜歡鹹甜口感～
喜歡芋頭+肉鬆搭配的版友～"
府城肉燥米糕飯糰/59元,https://www.ptt.cc/bbs/CVS/M.1720500638.A.8C4.html,7-11,7-11,85,"中午和同事到超商覓食
看到這個新品
身為南部口味愛好者必須買來吃看看
裡面有香腸、魚鬆、滷蛋、肉燥
整體真的很不錯完全南部口味
肉燥是有肥肉的那種！
還有加菜脯之類的有一點點脆脆口感
但香腸只有一小條XD
而且沒有必備食材小黃瓜
整體來說是不錯 隨時想吃台南米糕就買得到"
